,value,percentage,datetime,type,magnitude
0,289223.834,0.5716713694259091,2021-01-01T00:00:00.000+01:00,Hidráulica,
1,192870.831,0.4050060323212068,2021-02-01T00:00:00.000+01:00,Hidráulica,
2,309890.547,0.34943778655822655,2021-03-01T00:00:00.000+01:00,Hidráulica,
3,433854.241,0.4629672390627674,2021-04-01T00:00:00.000+02:00,Hidráulica,
4,268819.16,0.24428675674824551,2021-05-01T00:00:00.000+02:00,Hidráulica,
5,224574.493,0.21660385704868176,2021-06-01T00:00:00.000+02:00,Hidráulica,
6,285640.415,0.22087287534447753,2021-07-01T00:00:00.000+02:00,Hidráulica,
7,45344.951,0.04622694459994778,2021-08-01T00:00:00.000+02:00,Hidráulica,
8,12898.343,0.018361377501385733,2021-09-01T00:00:00.000+02:00,Hidráulica,
9,11603.621,0.01877852189390906,2021-10-01T00:00:00.000+02:00,Hidráulica,
10,51522.777,0.10745940164023597,2021-11-01T00:00:00.000+01:00,Hidráulica,
11,56232.97,0.15284600220648173,2021-12-01T00:00:00.000+01:00,Hidráulica,
12,10547.9,0.02084867057521804,2021-01-01T00:00:00.000+01:00,Eólica,
13,11496.626,0.02414156073885961,2021-02-01T00:00:00.000+01:00,Eólica,
14,14030.015,0.015820480600134978,2021-03-01T00:00:00.000+01:00,Eólica,
15,9632.717,0.010279102916877983,2021-04-01T00:00:00.000+02:00,Eólica,
16,9627.248,0.008748666539732634,2021-05-01T00:00:00.000+02:00,Eólica,
17,7748.029,0.007473034642117798,2021-06-01T00:00:00.000+02:00,Eólica,
18,8760.473,0.006774079434409382,2021-07-01T00:00:00.000+02:00,Eólica,
19,5989.372,0.006105869816299469,2021-08-01T00:00:00.000+02:00,Eólica,
20,7568.856,0.010774610527075332,2021-09-01T00:00:00.000+02:00,Eólica,
21,8382.032,0.013564918349836343,2021-10-01T00:00:00.000+02:00,Eólica,
22,11813.139,0.024638284703344608,2021-11-01T00:00:00.000+01:00,Eólica,
23,19069.022,0.05183122603496577,2021-12-01T00:00:00.000+01:00,Eólica,
24,156722.305,0.30977272336046485,2021-01-01T00:00:00.000+01:00,Solar fotovoltaica,
25,206967.117,0.43460657291992993,2021-02-01T00:00:00.000+01:00,Solar fotovoltaica,
26,391489.913,0.44145060242380574,2021-03-01T00:00:00.000+01:00,Solar fotovoltaica,
27,373186.509,0.3982285094850614,2021-04-01T00:00:00.000+02:00,Solar fotovoltaica,
28,541538.905,0.4921181315924291,2021-05-01T00:00:00.000+02:00,Solar fotovoltaica,
29,522208.928,0.5036746002586204,2021-06-01T00:00:00.000+02:00,Solar fotovoltaica,
30,632236.957,0.4888803798707295,2021-07-01T00:00:00.000+02:00,Solar fotovoltaica,
31,616761.11,0.6287575801630549,2021-08-01T00:00:00.000+02:00,Solar fotovoltaica,
32,484801.652,0.6901371862779145,2021-09-01T00:00:00.000+02:00,Solar fotovoltaica,
33,442135.913,0.7155231045855402,2021-10-01T00:00:00.000+02:00,Solar fotovoltaica,
34,332474.741,0.693431891847608,2021-11-01T00:00:00.000+01:00,Solar fotovoltaica,
35,238224.95,0.6475157053475746,2021-12-01T00:00:00.000+01:00,Solar fotovoltaica,
36,28798.59,0.056922450529562144,2021-01-01T00:00:00.000+01:00,Solar térmica,
37,46361.373,0.09735342371026298,2021-02-01T00:00:00.000+01:00,Solar térmica,
38,146539.648,0.16524056876165907,2021-03-01T00:00:00.000+01:00,Solar térmica,
39,104018.791,0.11099878237658402,2021-04-01T00:00:00.000+02:00,Solar térmica,
40,255785.574,0.2324426141925611,2021-05-01T00:00:00.000+02:00,Solar térmica,
41,259402.748,0.25019598172187446,2021-06-01T00:00:00.000+02:00,Solar térmica,
42,341308.009,0.26391812001088444,2021-07-01T00:00:00.000+02:00,Solar térmica,
43,288415.742,0.29402564636549794,2021-08-01T00:00:00.000+02:00,Solar térmica,
44,173140.749,0.24647372559883657,2021-09-01T00:00:00.000+02:00,Solar térmica,
45,131223.949,0.21236403699342696,2021-10-01T00:00:00.000+02:00,Solar térmica,
46,62277.799,0.12989080569183772,2021-11-01T00:00:00.000+01:00,Solar térmica,
47,29775.827,0.0809332339967428,2021-12-01T00:00:00.000+01:00,Solar térmica,
48,20634.114,0.040784786108845804,2021-01-01T00:00:00.000+01:00,Otras renovables,
49,18521.234,0.03889241030974059,2021-02-01T00:00:00.000+01:00,Otras renovables,
50,24875.97,0.028050561656173548,2021-03-01T00:00:00.000+01:00,Otras renovables,
51,16424.247,0.01752636615870937,2021-04-01T00:00:00.000+02:00,Otras renovables,
52,24653.727,0.022403830927031586,2021-05-01T00:00:00.000+02:00,Otras renovables,
53,22864.02,0.022052526328705555,2021-06-01T00:00:00.000+02:00,Otras renovables,
54,25288.612,0.01955454533949917,2021-07-01T00:00:00.000+02:00,Otras renovables,
55,24409.182,0.024883959055199828,2021-08-01T00:00:00.000+02:00,Otras renovables,
56,24061.824,0.034253100094787624,2021-09-01T00:00:00.000+02:00,Otras renovables,
57,24574.312,0.03976941817728726,2021-10-01T00:00:00.000+02:00,Otras renovables,
58,21374.264,0.04457961611697359,2021-11-01T00:00:00.000+01:00,Otras renovables,
59,24603.288,0.06687383241423503,2021-12-01T00:00:00.000+01:00,Otras renovables,
60,505926.743,1.0,2021-01-01T00:00:00.000+01:00,Generación renovable,
61,476217.18100000004,1.0,2021-02-01T00:00:00.000+01:00,Generación renovable,
62,886826.0930000001,1.0,2021-03-01T00:00:00.000+01:00,Generación renovable,
63,937116.5049999999,1.0,2021-04-01T00:00:00.000+02:00,Generación renovable,
64,1100424.614,1.0,2021-05-01T00:00:00.000+02:00,Generación renovable,
65,1036798.218,1.0,2021-06-01T00:00:00.000+02:00,Generación renovable,
66,1293234.466,1.0,2021-07-01T00:00:00.000+02:00,Generación renovable,
67,980920.3570000001,1.0,2021-08-01T00:00:00.000+02:00,Generación renovable,
68,702471.4240000001,1.0,2021-09-01T00:00:00.000+02:00,Generación renovable,
69,617919.827,1.0,2021-10-01T00:00:00.000+02:00,Generación renovable,
70,479462.72000000003,1.0,2021-11-01T00:00:00.000+01:00,Generación renovable,
71,367906.05700000003,1.0,2021-12-01T00:00:00.000+01:00,Generación renovable,
