,value,percentage,datetime,type,magnitude
0,4.598,0.00714735949523911,2021-01-01T00:00:00.000+01:00,Solar fotovoltaica,
1,4.886,0.008441982535497447,2021-02-01T00:00:00.000+01:00,Solar fotovoltaica,
2,5.995,0.01093829397280844,2021-03-01T00:00:00.000+01:00,Solar fotovoltaica,
3,6.145,0.01224674449843154,2021-04-01T00:00:00.000+02:00,Solar fotovoltaica,
4,7.292,0.012808914948593951,2021-05-01T00:00:00.000+02:00,Solar fotovoltaica,
5,7.16,0.014436095076606065,2021-06-01T00:00:00.000+02:00,Solar fotovoltaica,
6,6.727,0.013831048205119772,2021-08-01T00:00:00.000+02:00,Solar fotovoltaica,
7,6.098,0.012981386888118028,2021-09-01T00:00:00.000+02:00,Solar fotovoltaica,
8,6.029,0.011600901287471065,2021-10-01T00:00:00.000+02:00,Solar fotovoltaica,
9,2.005,0.004158012780963974,2021-11-01T00:00:00.000+01:00,Solar fotovoltaica,
10,3.66,1.0,2021-12-01T00:00:00.000+01:00,Solar fotovoltaica,
11,638.7165,0.992852640504761,2021-01-01T00:00:00.000+01:00,Residuos renovables,
12,573.888,0.9915580174645026,2021-02-01T00:00:00.000+01:00,Residuos renovables,
13,542.0795,0.9890617060271916,2021-03-01T00:00:00.000+01:00,Residuos renovables,
14,495.621,0.9877532555015685,2021-04-01T00:00:00.000+02:00,Residuos renovables,
15,561.999,0.987191085051406,2021-05-01T00:00:00.000+02:00,Residuos renovables,
16,488.819,0.9855639049233939,2021-06-01T00:00:00.000+02:00,Residuos renovables,
17,373.528,1.0,2021-07-01T00:00:00.000+02:00,Residuos renovables,
18,479.6425,0.9861689517948803,2021-08-01T00:00:00.000+02:00,Residuos renovables,
19,463.6515,0.987018613111882,2021-09-01T00:00:00.000+02:00,Residuos renovables,
20,513.672,0.988399098712529,2021-10-01T00:00:00.000+02:00,Residuos renovables,
21,480.1965,0.995841987219036,2021-11-01T00:00:00.000+01:00,Residuos renovables,
22,536.5155,1.0,2021-12-01T00:00:00.000+01:00,Residuos renovables,
23,643.3145,1.0,2021-01-01T00:00:00.000+01:00,Generación renovable,
24,578.774,1.0,2021-02-01T00:00:00.000+01:00,Generación renovable,
25,548.0745000000001,1.0,2021-03-01T00:00:00.000+01:00,Generación renovable,
26,501.76599999999996,1.0,2021-04-01T00:00:00.000+02:00,Generación renovable,
27,569.291,1.0,2021-05-01T00:00:00.000+02:00,Generación renovable,
28,495.97900000000004,1.0,2021-06-01T00:00:00.000+02:00,Generación renovable,
29,486.36949999999996,1.0,2021-08-01T00:00:00.000+02:00,Generación renovable,
30,469.7495,1.0,2021-09-01T00:00:00.000+02:00,Generación renovable,
31,519.701,1.0,2021-10-01T00:00:00.000+02:00,Generación renovable,
32,482.2015,1.0,2021-11-01T00:00:00.000+01:00,Generación renovable,
33,540.1754999999999,1.0,2021-12-01T00:00:00.000+01:00,Generación renovable,
34,373.528,1.0,2021-07-01T00:00:00.000+02:00,Generación renovable,
