,value,percentage,datetime,type,magnitude
0,304809.796,0.40673228760965746,2021-01-01T00:00:00.000+01:00,Hidráulica,
1,281952.551,0.5026822109896987,2021-02-01T00:00:00.000+01:00,Hidráulica,
2,313921.572,0.5230069430540039,2021-03-01T00:00:00.000+01:00,Hidráulica,
3,306887.187,0.5735554858245688,2021-04-01T00:00:00.000+02:00,Hidráulica,
4,424622.167,0.6032719323835264,2021-05-01T00:00:00.000+02:00,Hidráulica,
5,396508.174,0.6365554378083379,2021-06-01T00:00:00.000+02:00,Hidráulica,
6,256177.832,0.4587810959571187,2021-07-01T00:00:00.000+02:00,Hidráulica,
7,240942.055,0.49541769069216635,2021-08-01T00:00:00.000+02:00,Hidráulica,
8,224538.47,0.5355847781422914,2021-09-01T00:00:00.000+02:00,Hidráulica,
9,172299.286,0.47392890019035666,2021-10-01T00:00:00.000+02:00,Hidráulica,
10,141040.659,0.2791354353856557,2021-11-01T00:00:00.000+01:00,Hidráulica,
11,317869.122,0.4727084417215154,2021-12-01T00:00:00.000+01:00,Hidráulica,
12,393973.253,0.5257102775322495,2021-01-01T00:00:00.000+01:00,Eólica,
13,231861.484,0.4133768004832581,2021-02-01T00:00:00.000+01:00,Eólica,
14,221698.637,0.36935953677184463,2021-03-01T00:00:00.000+01:00,Eólica,
15,162255.465,0.30324665218351504,2021-04-01T00:00:00.000+02:00,Eólica,
16,203431.583,0.2890206252097285,2021-05-01T00:00:00.000+02:00,Eólica,
17,151007.973,0.24242866268266308,2021-06-01T00:00:00.000+02:00,Eólica,
18,222029.968,0.39762672382348835,2021-07-01T00:00:00.000+02:00,Eólica,
19,171972.542,0.35360468565814124,2021-08-01T00:00:00.000+02:00,Eólica,
20,130254.146,0.31069124986699886,2021-09-01T00:00:00.000+02:00,Eólica,
21,125566.86,0.34538601547168624,2021-10-01T00:00:00.000+02:00,Eólica,
22,313649.077,0.6207470405161964,2021-11-01T00:00:00.000+01:00,Eólica,
23,306349.158,0.45557691225157226,2021-12-01T00:00:00.000+01:00,Eólica,
24,19291.117,0.025741692855421064,2021-01-01T00:00:00.000+01:00,Solar fotovoltaica,
25,19914.449,0.035504694738376724,2021-02-01T00:00:00.000+01:00,Solar fotovoltaica,
26,35125.996,0.058521431555800085,2021-03-01T00:00:00.000+01:00,Solar fotovoltaica,
27,33403.295,0.06242894426174395,2021-04-01T00:00:00.000+02:00,Solar fotovoltaica,
28,43464.383,0.06175099738084963,2021-05-01T00:00:00.000+02:00,Solar fotovoltaica,
29,41692.932,0.06693396081860664,2021-06-01T00:00:00.000+02:00,Solar fotovoltaica,
30,46367.863,0.08303879706628765,2021-07-01T00:00:00.000+02:00,Solar fotovoltaica,
31,40925.991,0.08415077206222212,2021-08-01T00:00:00.000+02:00,Solar fotovoltaica,
32,31712.706,0.07564335237209781,2021-09-01T00:00:00.000+02:00,Solar fotovoltaica,
33,30396.481,0.08360899887877117,2021-10-01T00:00:00.000+02:00,Solar fotovoltaica,
34,20273.577,0.040123704631297955,2021-11-01T00:00:00.000+01:00,Solar fotovoltaica,
35,16719.041,0.024863163079388777,2021-12-01T00:00:00.000+01:00,Solar fotovoltaica,
36,5151.617,0.006874217937860505,2021-01-01T00:00:00.000+01:00,Solar térmica,
37,4460.225,0.00795196126638886,2021-02-01T00:00:00.000+01:00,Solar térmica,
38,7944.003,0.01323505325923201,2021-03-01T00:00:00.000+01:00,Solar térmica,
39,6473.49,0.012098601242450987,2021-04-01T00:00:00.000+02:00,Solar térmica,
40,6657.92,0.009459082865202674,2021-05-01T00:00:00.000+02:00,Solar térmica,
41,9631.26,0.015462054323111969,2021-06-01T00:00:00.000+02:00,Solar térmica,
42,9023.407,0.01615974544092143,2021-07-01T00:00:00.000+02:00,Solar térmica,
43,9704.384,0.019953857830547712,2021-08-01T00:00:00.000+02:00,Solar térmica,
44,8364.173,0.019950807273910545,2021-09-01T00:00:00.000+02:00,Solar térmica,
45,8961.755,0.024650332508780272,2021-10-01T00:00:00.000+02:00,Solar térmica,
46,6788.279,0.013434772835146094,2021-11-01T00:00:00.000+01:00,Solar térmica,
47,4233.212,0.006295279753523275,2021-12-01T00:00:00.000+01:00,Solar térmica,
48,13330.861,0.01778844269931655,2021-01-01T00:00:00.000+01:00,Otras renovables,
49,12206.882,0.021763174020902387,2021-02-01T00:00:00.000+01:00,Otras renovables,
50,14986.555,0.02496825008719279,2021-03-01T00:00:00.000+01:00,Otras renovables,
51,14087.915,0.026329548037077977,2021-04-01T00:00:00.000+02:00,Otras renovables,
52,12137.501,0.01724406837803403,2021-05-01T00:00:00.000+02:00,Otras renovables,
53,11316.538,0.018167604789566565,2021-06-01T00:00:00.000+02:00,Otras renovables,
54,11798.21,0.021129055827641782,2021-07-01T00:00:00.000+02:00,Otras renovables,
55,10659.251,0.02191722617675924,2021-08-01T00:00:00.000+02:00,Otras renovables,
56,12685.698,0.030258809320781913,2021-09-01T00:00:00.000+02:00,Otras renovables,
57,13878.846,0.03817535390536285,2021-10-01T00:00:00.000+02:00,Otras renovables,
58,13053.68,0.025834710898401475,2021-11-01T00:00:00.000+01:00,Otras renovables,
59,14790.403,0.02199505353201066,2021-12-01T00:00:00.000+01:00,Otras renovables,
60,12854.714,0.017153081365494864,2021-01-01T00:00:00.000+01:00,Residuos renovables,
61,10500.627,0.018721158501375387,2021-02-01T00:00:00.000+01:00,Residuos renovables,
62,6547.72,0.010908785271926335,2021-03-01T00:00:00.000+01:00,Residuos renovables,
63,11953.6745,0.022340768450643266,2021-04-01T00:00:00.000+02:00,Residuos renovables,
64,13551.725,0.019253293782658654,2021-05-01T00:00:00.000+02:00,Residuos renovables,
65,12739.654,0.020452279577713683,2021-06-01T00:00:00.000+02:00,Residuos renovables,
66,12990.662,0.023264581884542203,2021-07-01T00:00:00.000+02:00,Residuos renovables,
67,12137.019,0.024955767580163397,2021-08-01T00:00:00.000+02:00,Residuos renovables,
68,11684.6345,0.027871003023919528,2021-09-01T00:00:00.000+02:00,Residuos renovables,
69,12451.9085,0.03425039904504278,2021-10-01T00:00:00.000+02:00,Residuos renovables,
70,10471.526,0.020724335733302363,2021-11-01T00:00:00.000+01:00,Residuos renovables,
71,12481.301,0.018561149661989476,2021-12-01T00:00:00.000+01:00,Residuos renovables,
72,749411.358,1.0,2021-01-01T00:00:00.000+01:00,Generación renovable,
73,560896.2179999999,1.0,2021-02-01T00:00:00.000+01:00,Generación renovable,
74,600224.4830000001,1.0,2021-03-01T00:00:00.000+01:00,Generación renovable,
75,535061.0264999999,1.0,2021-04-01T00:00:00.000+02:00,Generación renovable,
76,703865.2790000001,1.0,2021-05-01T00:00:00.000+02:00,Generación renovable,
77,622896.5310000001,1.0,2021-06-01T00:00:00.000+02:00,Generación renovable,
78,558387.9419999999,1.0,2021-07-01T00:00:00.000+02:00,Generación renovable,
79,486341.24199999997,1.0,2021-08-01T00:00:00.000+02:00,Generación renovable,
80,419239.82749999996,1.0,2021-09-01T00:00:00.000+02:00,Generación renovable,
81,363555.1365,1.0,2021-10-01T00:00:00.000+02:00,Generación renovable,
82,505276.798,1.0,2021-11-01T00:00:00.000+01:00,Generación renovable,
83,672442.2370000001,1.0,2021-12-01T00:00:00.000+01:00,Generación renovable,
