,value,percentage,datetime,type,magnitude
0,65721.585,0.5865866470626021,2021-01-01T00:00:00.000+01:00,Hidráulica,
1,54404.335,0.4619595499690528,2021-02-01T00:00:00.000+01:00,Hidráulica,
2,36363.33,0.32895528159358706,2021-03-01T00:00:00.000+01:00,Hidráulica,
3,19311.79,0.20652081264406627,2021-04-01T00:00:00.000+02:00,Hidráulica,
4,17872.808,0.2461541597442382,2021-05-01T00:00:00.000+02:00,Hidráulica,
5,20553.137,0.2513090254210963,2021-06-01T00:00:00.000+02:00,Hidráulica,
6,21332.813,0.2539460533645293,2021-07-01T00:00:00.000+02:00,Hidráulica,
7,18915.412,0.23172330226089333,2021-08-01T00:00:00.000+02:00,Hidráulica,
8,12108.089,0.2025711829285478,2021-09-01T00:00:00.000+02:00,Hidráulica,
9,10345.409,0.1519910704185209,2021-10-01T00:00:00.000+02:00,Hidráulica,
10,26706.254,0.27255061509734085,2021-11-01T00:00:00.000+01:00,Hidráulica,
11,88060.533,0.5459152590531076,2021-12-01T00:00:00.000+01:00,Hidráulica,
12,21884.058,0.1953223770598885,2021-01-01T00:00:00.000+01:00,Eólica,
13,30459.063,0.25863481349342893,2021-02-01T00:00:00.000+01:00,Eólica,
14,32427.253,0.2933481653611341,2021-03-01T00:00:00.000+01:00,Eólica,
15,31452.504,0.3363539415958202,2021-04-01T00:00:00.000+02:00,Eólica,
16,18112.192,0.2494510880935057,2021-05-01T00:00:00.000+02:00,Eólica,
17,17035.913,0.20830293172222736,2021-06-01T00:00:00.000+02:00,Eólica,
18,18365.706,0.21862557722477838,2021-07-01T00:00:00.000+02:00,Eólica,
19,17284.923,0.21174899266721056,2021-08-01T00:00:00.000+02:00,Eólica,
20,17536.746,0.29339389410975414,2021-09-01T00:00:00.000+02:00,Eólica,
21,24124.498,0.35442854645277594,2021-10-01T00:00:00.000+02:00,Eólica,
22,33371.928,0.34057713610393175,2021-11-01T00:00:00.000+01:00,Eólica,
23,36335.059,0.2252525901324598,2021-12-01T00:00:00.000+01:00,Eólica,
24,2176.267,0.019423894944758067,2021-01-01T00:00:00.000+01:00,Solar fotovoltaica,
25,3091.262,0.026248606886867275,2021-02-01T00:00:00.000+01:00,Solar fotovoltaica,
26,5576.44,0.05044640824945741,2021-03-01T00:00:00.000+01:00,Solar fotovoltaica,
27,6496.627,0.06947510756306807,2021-04-01T00:00:00.000+02:00,Solar fotovoltaica,
28,7953.879,0.10954520419803881,2021-05-01T00:00:00.000+02:00,Solar fotovoltaica,
29,7684.391,0.09395922448065439,2021-06-01T00:00:00.000+02:00,Solar fotovoltaica,
30,8318.117,0.09901896123940142,2021-07-01T00:00:00.000+02:00,Solar fotovoltaica,
31,8018.942,0.09823606913127626,2021-08-01T00:00:00.000+02:00,Solar fotovoltaica,
32,5305.589,0.08876375453324559,2021-09-01T00:00:00.000+02:00,Solar fotovoltaica,
33,5030.212,0.07390208606659136,2021-10-01T00:00:00.000+02:00,Solar fotovoltaica,
34,1994.528,0.020355151015521274,2021-11-01T00:00:00.000+01:00,Solar fotovoltaica,
35,1808.493,0.011211423448808011,2021-12-01T00:00:00.000+01:00,Solar fotovoltaica,
36,5057.331,0.045138333690153035,2021-01-01T00:00:00.000+01:00,Otras renovables,
37,4959.869,0.042115372812579294,2021-02-01T00:00:00.000+01:00,Otras renovables,
38,5775.072,0.05224330213935962,2021-03-01T00:00:00.000+01:00,Otras renovables,
39,5698.379,0.0609386215277756,2021-04-01T00:00:00.000+02:00,Otras renovables,
40,5090.09,0.07010352413412316,2021-05-01T00:00:00.000+02:00,Otras renovables,
41,5027.589,0.06147375419177248,2021-06-01T00:00:00.000+02:00,Otras renovables,
42,4871.619,0.05799180907579581,2021-07-01T00:00:00.000+02:00,Otras renovables,
43,3813.096,0.046712342134435314,2021-08-01T00:00:00.000+02:00,Otras renovables,
44,4596.96,0.07690822433459295,2021-09-01T00:00:00.000+02:00,Otras renovables,
45,5323.185,0.07820634120756503,2021-10-01T00:00:00.000+02:00,Otras renovables,
46,4476.975,0.045689758287531364,2021-11-01T00:00:00.000+01:00,Otras renovables,
47,1684.98,0.010445727068212332,2021-12-01T00:00:00.000+01:00,Otras renovables,
48,17201.47,0.15352874724259827,2021-01-01T00:00:00.000+01:00,Residuos renovables,
49,24854.083,0.21104165683807158,2021-02-01T00:00:00.000+01:00,Residuos renovables,
50,30399.769,0.2750068426564618,2021-03-01T00:00:00.000+01:00,Residuos renovables,
51,30550.8395,0.32671151666926984,2021-04-01T00:00:00.000+02:00,Residuos renovables,
52,23579.221,0.3247460238300941,2021-05-01T00:00:00.000+02:00,Residuos renovables,
53,31483.287,0.38495506418424935,2021-06-01T00:00:00.000+02:00,Residuos renovables,
54,31117.0395,0.37041759909549515,2021-07-01T00:00:00.000+02:00,Residuos renovables,
55,33596.9315,0.4115792938061845,2021-08-01T00:00:00.000+02:00,Residuos renovables,
56,20224.637,0.3383629440938596,2021-09-01T00:00:00.000+02:00,Residuos renovables,
57,23242.596,0.34147195585454687,2021-10-01T00:00:00.000+02:00,Residuos renovables,
58,31436.7165,0.3208273394956748,2021-11-01T00:00:00.000+01:00,Residuos renovables,
59,33418.998,0.2071750002974123,2021-12-01T00:00:00.000+01:00,Residuos renovables,
60,112040.71100000001,1.0,2021-01-01T00:00:00.000+01:00,Generación renovable,
61,117768.61200000001,1.0,2021-02-01T00:00:00.000+01:00,Generación renovable,
62,110541.864,1.0,2021-03-01T00:00:00.000+01:00,Generación renovable,
63,93510.1395,1.0,2021-04-01T00:00:00.000+02:00,Generación renovable,
64,72608.19,1.0,2021-05-01T00:00:00.000+02:00,Generación renovable,
65,81784.31700000001,1.0,2021-06-01T00:00:00.000+02:00,Generación renovable,
66,84005.29449999999,1.0,2021-07-01T00:00:00.000+02:00,Generación renovable,
