,value,percentage,datetime,type,magnitude
0,90894.154,0.1936078792952535,2021-01-01T00:00:00.000+01:00,Hidráulica,
1,87206.919,0.21477902262885923,2021-02-01T00:00:00.000+01:00,Hidráulica,
2,68967.438,0.14362003755829528,2021-03-01T00:00:00.000+01:00,Hidráulica,
3,27645.648,0.07374196849886833,2021-04-01T00:00:00.000+02:00,Hidráulica,
4,22567.477,0.08014849251621499,2021-05-01T00:00:00.000+02:00,Hidráulica,
5,25468.707,0.09244438577196697,2021-06-01T00:00:00.000+02:00,Hidráulica,
6,19257.172,0.05151849976900351,2021-07-01T00:00:00.000+02:00,Hidráulica,
7,17414.277,0.05306408802418804,2021-08-01T00:00:00.000+02:00,Hidráulica,
8,11991.399,0.05149922367857833,2021-09-01T00:00:00.000+02:00,Hidráulica,
9,6889.344,0.02172533051308118,2021-10-01T00:00:00.000+02:00,Hidráulica,
10,23163.448,0.05232904133173093,2021-11-01T00:00:00.000+01:00,Hidráulica,
11,65543.093,0.22500070794295587,2021-12-01T00:00:00.000+01:00,Hidráulica,
12,336028.34,0.7157526796553321,2021-01-01T00:00:00.000+01:00,Eólica,
13,277766.054,0.6841007833059088,2021-02-01T00:00:00.000+01:00,Eólica,
14,366880.549,0.764003996013133,2021-03-01T00:00:00.000+01:00,Eólica,
15,297800.924,0.794353829454165,2021-04-01T00:00:00.000+02:00,Eólica,
16,200994.593,0.7138331694260807,2021-05-01T00:00:00.000+02:00,Eólica,
17,189011.221,0.6860586298846857,2021-06-01T00:00:00.000+02:00,Eólica,
18,291005.426,0.7785236052396358,2021-07-01T00:00:00.000+02:00,Eólica,
19,248650.644,0.7576782923854402,2021-08-01T00:00:00.000+02:00,Eólica,
20,167937.969,0.7212398678133514,2021-09-01T00:00:00.000+02:00,Eólica,
21,258895.389,0.8164184999816705,2021-10-01T00:00:00.000+02:00,Eólica,
22,378790.815,0.8557344404950008,2021-11-01T00:00:00.000+01:00,Eólica,
23,188926.226,0.6485585689248885,2021-12-01T00:00:00.000+01:00,Eólica,
24,14460.216,0.030800790047633798,2021-01-01T00:00:00.000+01:00,Solar fotovoltaica,
25,15507.532,0.03819298519588519,2021-02-01T00:00:00.000+01:00,Solar fotovoltaica,
26,26556.41,0.055301932509273274,2021-03-01T00:00:00.000+01:00,Solar fotovoltaica,
27,25282.226,0.06743777947520961,2021-04-01T00:00:00.000+02:00,Solar fotovoltaica,
28,32122.412,0.11408288564046282,2021-05-01T00:00:00.000+02:00,Solar fotovoltaica,
29,33173.439,0.12041043906543093,2021-06-01T00:00:00.000+02:00,Solar fotovoltaica,
30,35200.485,0.09417146912024837,2021-07-01T00:00:00.000+02:00,Solar fotovoltaica,
31,35552.116,0.10833298522069819,2021-08-01T00:00:00.000+02:00,Solar fotovoltaica,
32,24891.625,0.10690156866586562,2021-09-01T00:00:00.000+02:00,Solar fotovoltaica,
33,24726.665,0.0779747635785405,2021-10-01T00:00:00.000+02:00,Solar fotovoltaica,
34,14978.132,0.03383741869950111,2021-11-01T00:00:00.000+01:00,Solar fotovoltaica,
35,7721.803,0.02650792115648312,2021-12-01T00:00:00.000+01:00,Solar fotovoltaica,
36,28092.78,0.05983865100178073,2021-01-01T00:00:00.000+01:00,Otras renovables,
37,25550.391,0.06292720886934673,2021-02-01T00:00:00.000+01:00,Otras renovables,
38,17803.234,0.03707403391929855,2021-03-01T00:00:00.000+01:00,Otras renovables,
39,24168.273,0.06446642257175704,2021-04-01T00:00:00.000+02:00,Otras renovables,
40,25886.341,0.0919354524172414,2021-05-01T00:00:00.000+02:00,Otras renovables,
41,27849.648,0.1010865452779165,2021-06-01T00:00:00.000+02:00,Otras renovables,
42,28328.314,0.07578642587111227,2021-07-01T00:00:00.000+02:00,Otras renovables,
43,26557.396,0.08092463436967377,2021-08-01T00:00:00.000+02:00,Otras renovables,
44,28025.216,0.1203593398422046,2021-09-01T00:00:00.000+02:00,Otras renovables,
45,26599.727,0.08388140592670787,2021-10-01T00:00:00.000+02:00,Otras renovables,
46,25717.564,0.05809909947376726,2021-11-01T00:00:00.000+01:00,Otras renovables,
47,29110.597,0.09993280197567253,2021-12-01T00:00:00.000+01:00,Otras renovables,
48,469475.49,1.0,2021-01-01T00:00:00.000+01:00,Generación renovable,
49,406030.896,1.0,2021-02-01T00:00:00.000+01:00,Generación renovable,
50,480207.63099999994,1.0,2021-03-01T00:00:00.000+01:00,Generación renovable,
51,374897.071,1.0,2021-04-01T00:00:00.000+02:00,Generación renovable,
52,281570.82300000003,1.0,2021-05-01T00:00:00.000+02:00,Generación renovable,
53,275503.01499999996,1.0,2021-06-01T00:00:00.000+02:00,Generación renovable,
54,373791.397,1.0,2021-07-01T00:00:00.000+02:00,Generación renovable,
55,328174.43299999996,1.0,2021-08-01T00:00:00.000+02:00,Generación renovable,
56,232846.20900000003,1.0,2021-09-01T00:00:00.000+02:00,Generación renovable,
57,317111.125,1.0,2021-10-01T00:00:00.000+02:00,Generación renovable,
58,442649.959,1.0,2021-11-01T00:00:00.000+01:00,Generación renovable,
59,291301.719,1.0,2021-12-01T00:00:00.000+01:00,Generación renovable,
