,value,percentage,datetime,type,magnitude
52,48490.878,0.03856367050873029,2021-05-01T00:00:00.000+02:00,Otras renovables,
53,42484.133,0.03860769060680955,2021-06-01T00:00:00.000+02:00,Otras renovables,
54,49601.009,0.03991227190724329,2021-07-01T00:00:00.000+02:00,Otras renovables,
55,46938.27,0.04407736828963115,2021-08-01T00:00:00.000+02:00,Otras renovables,
56,47897.663,0.05270396771020032,2021-09-01T00:00:00.000+02:00,Otras renovables,
57,48665.902,0.05707983893816527,2021-10-01T00:00:00.000+02:00,Otras renovables,
58,46456.778,0.03993508597561275,2021-11-01T00:00:00.000+01:00,Otras renovables,
59,52600.684,0.037866110613566574,2021-12-01T00:00:00.000+01:00,Otras renovables,
60,1307869.3490000002,1.0,2021-01-01T00:00:00.000+01:00,Generación renovable,
61,1173761.742,1.0,2021-02-01T00:00:00.000+01:00,Generación renovable,
62,1049303.487,1.0,2021-03-01T00:00:00.000+01:00,Generación renovable,
63,894025.617,1.0,2021-04-01T00:00:00.000+02:00,Generación renovable,
64,1257423.823,1.0,2021-05-01T00:00:00.000+02:00,Generación renovable,
65,1100405.964,1.0,2021-06-01T00:00:00.000+02:00,Generación renovable,
66,1242750.829,1.0,2021-07-01T00:00:00.000+02:00,Generación renovable,
67,1064906.3639999998,1.0,2021-08-01T00:00:00.000+02:00,Generación renovable,
68,908805.638,1.0,2021-09-01T00:00:00.000+02:00,Generación renovable,
69,852593.541,1.0,2021-10-01T00:00:00.000+02:00,Generación renovable,
70,1163307.324,1.0,2021-11-01T00:00:00.000+01:00,Generación renovable,
71,1389122.9689999998,1.0,2021-12-01T00:00:00.000+01:00,Generación renovable,
