,value,percentage,datetime,type,magnitude
0,17217.348,0.48743617392674593,2020-01-01T00:00:00.000+01:00,Hidráulica,
1,13735.378,0.45892522603115965,2020-02-01T00:00:00.000+01:00,Hidráulica,
2,19071.777,0.5678941098550283,2020-03-01T00:00:00.000+01:00,Hidráulica,
3,27640.193,0.613236508904874,2020-04-01T00:00:00.000+02:00,Hidráulica,
4,15828.688,0.5236024519063702,2020-05-01T00:00:00.000+02:00,Hidráulica,
5,10297.485,0.4404705297196775,2020-06-01T00:00:00.000+02:00,Hidráulica,
6,10035.132,0.4404830220170358,2020-07-01T00:00:00.000+02:00,Hidráulica,
7,5798.843,0.27559498511905994,2020-08-01T00:00:00.000+02:00,Hidráulica,
8,5940.097,0.28255023009392405,2020-09-01T00:00:00.000+02:00,Hidráulica,
9,19866.496,0.50887941152611,2020-10-01T00:00:00.000+02:00,Hidráulica,
10,11018.017,0.3538095334278044,2020-11-01T00:00:00.000+01:00,Hidráulica,
11,24967.619,0.5535293103374694,2020-12-01T00:00:00.000+01:00,Hidráulica,
12,7950.637,0.2250885606517578,2020-01-01T00:00:00.000+01:00,Eólica,
13,6888.136,0.2301457863579268,2020-02-01T00:00:00.000+01:00,Eólica,
14,6362.832,0.1894639820294192,2020-03-01T00:00:00.000+01:00,Eólica,
15,7338.098,0.16280601222726046,2020-04-01T00:00:00.000+02:00,Eólica,
16,3771.057,0.12474405279064701,2020-05-01T00:00:00.000+02:00,Eólica,
17,2525.293,0.10801833121460176,2020-06-01T00:00:00.000+02:00,Eólica,
18,1879.501,0.08249899257568719,2020-07-01T00:00:00.000+02:00,Eólica,
19,4528.121,0.21520283263614878,2020-08-01T00:00:00.000+02:00,Eólica,
20,4524.09,0.2151955886352733,2020-09-01T00:00:00.000+02:00,Eólica,
21,8390.82,0.2149304811387733,2020-10-01T00:00:00.000+02:00,Eólica,
22,10148.598,0.32589083165567356,2020-11-01T00:00:00.000+01:00,Eólica,
23,9874.142,0.21890861965789535,2020-12-01T00:00:00.000+01:00,Eólica,
24,96.596,0.0027347059870444592,2020-01-01T00:00:00.000+01:00,Solar fotovoltaica,
25,145.21,0.004851743583029509,2020-02-01T00:00:00.000+01:00,Solar fotovoltaica,
