,value,percentage,datetime,type,magnitude
0,32249.567,0.12581930289794147,2020-01-01T00:00:00.000+01:00,Hidráulica,
1,30693.045,0.11507680918649703,2020-02-01T00:00:00.000+01:00,Hidráulica,
2,28723.772,0.08673530302725732,2020-03-01T00:00:00.000+01:00,Hidráulica,
3,50159.251,0.23379419739399945,2020-04-01T00:00:00.000+02:00,Hidráulica,
4,53933.744,0.20878079261785643,2020-05-01T00:00:00.000+02:00,Hidráulica,
5,34910.409,0.1404123210380264,2020-06-01T00:00:00.000+02:00,Hidráulica,
6,35077.365,0.1696883557285737,2020-07-01T00:00:00.000+02:00,Hidráulica,
7,45058.178,0.18771907250613243,2020-08-01T00:00:00.000+02:00,Hidráulica,
8,43023.312,0.1638481870173249,2020-09-01T00:00:00.000+02:00,Hidráulica,
9,35404.865,0.0990753737647768,2020-10-01T00:00:00.000+02:00,Hidráulica,
10,14245.26,0.08396586710988047,2020-11-01T00:00:00.000+01:00,Hidráulica,
11,29379.811,0.06262422264838893,2020-12-01T00:00:00.000+01:00,Hidráulica,
12,191255.545,0.7461693779412876,2020-01-01T00:00:00.000+01:00,Eólica,
13,186908.104,0.7007707517914219,2020-02-01T00:00:00.000+01:00,Eólica,
14,260829.255,0.787609108956817,2020-03-01T00:00:00.000+01:00,Eólica,
15,114045.472,0.5315703297216268,2020-04-01T00:00:00.000+02:00,Eólica,
16,134346.826,0.5200647078751522,2020-05-01T00:00:00.000+02:00,Eólica,
17,141292.798,0.5682903833391645,2020-06-01T00:00:00.000+02:00,Eólica,
18,97427.705,0.4713109740101213,2020-07-01T00:00:00.000+02:00,Eólica,
19,122532.097,0.5104869442584086,2020-08-01T00:00:00.000+02:00,Eólica,
20,158757.129,0.6046040286885763,2020-09-01T00:00:00.000+02:00,Eólica,
21,264867.847,0.7411942098860346,2020-10-01T00:00:00.000+02:00,Eólica,
22,121275.995,0.714837362026985,2020-11-01T00:00:00.000+01:00,Eólica,
23,404282.483,0.8617440128609238,2020-12-01T00:00:00.000+01:00,Eólica,
24,28692.071,0.11193999509879442,2020-01-01T00:00:00.000+01:00,Solar fotovoltaica,
25,40798.74,0.15296588585555795,2020-02-01T00:00:00.000+01:00,Solar fotovoltaica,
26,34885.5,0.1053414716478527,2020-03-01T00:00:00.000+01:00,Solar fotovoltaica,
27,43056.615,0.20068853792149802,2020-04-01T00:00:00.000+02:00,Solar fotovoltaica,
28,56420.617,0.2184076287611056,2020-05-01T00:00:00.000+02:00,Solar fotovoltaica,
29,56715.134,0.22811258392655,2020-06-01T00:00:00.000+02:00,Solar fotovoltaica,
30,57838.866,0.2797981566957868,2020-07-01T00:00:00.000+02:00,Solar fotovoltaica,
31,56240.074,0.2343045146866847,2020-08-01T00:00:00.000+02:00,Solar fotovoltaica,
32,48248.469,0.18374745700683393,2020-09-01T00:00:00.000+02:00,Solar fotovoltaica,
33,45414.512,0.12708591745074985,2020-10-01T00:00:00.000+02:00,Solar fotovoltaica,
34,28534.459,0.16819072396336274,2020-11-01T00:00:00.000+01:00,Solar fotovoltaica,
35,30502.682,0.06501766634717307,2020-12-01T00:00:00.000+01:00,Solar fotovoltaica,
36,1315.325,0.00513164330498561,2020-01-01T00:00:00.000+01:00,Solar térmica,
37,5645.095,0.021165039837352354,2020-02-01T00:00:00.000+01:00,Solar térmica,
38,3725.853,0.011250715574194634,2020-03-01T00:00:00.000+01:00,Solar térmica,
39,4212.705,0.019635579971732202,2020-04-01T00:00:00.000+02:00,Solar térmica,
40,10581.928,0.04096328479003958,2020-05-01T00:00:00.000+02:00,Solar térmica,
41,12767.689,0.05135261654429996,2020-06-01T00:00:00.000+02:00,Solar térmica,
42,12911.193,0.0624584859970032,2020-07-01T00:00:00.000+02:00,Solar térmica,
43,12674.283,0.052802948433472864,2020-08-01T00:00:00.000+02:00,Solar térmica,
44,9224.035,0.03512843018069716,2020-09-01T00:00:00.000+02:00,Solar térmica,
45,8479.22,0.023727865951014664,2020-10-01T00:00:00.000+02:00,Solar térmica,
46,2856.928,0.01683959694596635,2020-11-01T00:00:00.000+01:00,Solar térmica,
47,2162.347,0.004609127675160193,2020-12-01T00:00:00.000+01:00,Solar térmica,
48,2804.021,0.010939680756990899,2020-01-01T00:00:00.000+01:00,Otras renovables,
49,2672.917,0.010021513329170959,2020-02-01T00:00:00.000+01:00,Otras renovables,
50,3001.489,0.00906340079387831,2020-03-01T00:00:00.000+01:00,Otras renovables,
51,3070.422,0.01431135499114368,2020-04-01T00:00:00.000+02:00,Otras renovables,
52,3044.02,0.011783585955846257,2020-05-01T00:00:00.000+02:00,Otras renovables,
53,2941.788,0.011832095151959222,2020-06-01T00:00:00.000+02:00,Otras renovables,
54,3461.265,0.016744027568514955,2020-07-01T00:00:00.000+02:00,Otras renovables,
55,3525.203,0.0146865201153015,2020-08-01T00:00:00.000+02:00,Otras renovables,
56,3327.391,0.0126718971065678,2020-09-01T00:00:00.000+02:00,Otras renovables,
57,3186.384,0.008916632947424164,2020-10-01T00:00:00.000+02:00,Otras renovables,
58,2742.725,0.016166449953805468,2020-11-01T00:00:00.000+01:00,Otras renovables,
59,2817.199,0.006004970468353885,2020-12-01T00:00:00.000+01:00,Otras renovables,
60,256316.52900000004,1.0,2020-01-01T00:00:00.000+01:00,Generación renovable,
61,266717.90099999995,1.0,2020-02-01T00:00:00.000+01:00,Generación renovable,
62,331165.869,1.0,2020-03-01T00:00:00.000+01:00,Generación renovable,
63,214544.46499999997,1.0,2020-04-01T00:00:00.000+02:00,Generación renovable,
64,258327.13499999998,1.0,2020-05-01T00:00:00.000+02:00,Generación renovable,
65,248627.818,1.0,2020-06-01T00:00:00.000+02:00,Generación renovable,
66,206716.39400000003,1.0,2020-07-01T00:00:00.000+02:00,Generación renovable,
67,240029.835,1.0,2020-08-01T00:00:00.000+02:00,Generación renovable,
68,262580.33599999995,1.0,2020-09-01T00:00:00.000+02:00,Generación renovable,
69,357352.828,1.0,2020-10-01T00:00:00.000+02:00,Generación renovable,
70,169655.367,1.0,2020-11-01T00:00:00.000+01:00,Generación renovable,
71,469144.52200000006,1.0,2020-12-01T00:00:00.000+01:00,Generación renovable,
