,value,percentage,datetime,type,magnitude
0,292.916,0.003855093312839237,2019-01-01T00:00:00.000+01:00,Hidráulica,
1,265.049,0.0036896073690305207,2019-02-01T00:00:00.000+01:00,Hidráulica,
2,298.315,0.002387959213466119,2019-03-01T00:00:00.000+01:00,Hidráulica,
3,296.753,0.003142676882337196,2019-04-01T00:00:00.000+02:00,Hidráulica,
4,305.942,0.0023869668871014174,2019-05-01T00:00:00.000+02:00,Hidráulica,
5,276.681,0.002762214889797927,2019-06-01T00:00:00.000+02:00,Hidráulica,
6,298.419,0.0015482570892157625,2019-07-01T00:00:00.000+02:00,Hidráulica,
7,299.29,0.0015692048407722674,2019-08-01T00:00:00.000+02:00,Hidráulica,
8,282.539,0.002225773690307081,2019-09-01T00:00:00.000+02:00,Hidráulica,
9,297.947,0.0026467071109852348,2019-10-01T00:00:00.000+02:00,Hidráulica,
10,296.523,0.0020212009648499043,2019-11-01T00:00:00.000+01:00,Hidráulica,
11,299.145,0.003385159331130674,2019-12-01T00:00:00.000+01:00,Hidráulica,
12,1109.656,0.014604280493902472,2019-01-01T00:00:00.000+01:00,Hidroeólica,
13,972.545,0.013538286123372613,2019-02-01T00:00:00.000+01:00,Hidroeólica,
14,1955.158,0.015650696612245413,2019-03-01T00:00:00.000+01:00,Hidroeólica,
15,1548.369,0.016397554402575752,2019-04-01T00:00:00.000+02:00,Hidroeólica,
16,2031.012,0.015846004769876722,2019-05-01T00:00:00.000+02:00,Hidroeólica,
17,1372.141,0.013698621521182222,2019-06-01T00:00:00.000+02:00,Hidroeólica,
18,3727.338,0.01933817043285884,2019-07-01T00:00:00.000+02:00,Hidroeólica,
19,3475.119,0.018220366724780918,2019-08-01T00:00:00.000+02:00,Hidroeólica,
20,2218.351,0.01747563094534349,2019-09-01T00:00:00.000+02:00,Hidroeólica,
21,1582.837,0.014060574341847832,2019-10-01T00:00:00.000+02:00,Hidroeólica,
22,2096.522,0.01429060237900281,2019-11-01T00:00:00.000+01:00,Hidroeólica,
23,1159.67,0.013122959506367512,2019-12-01T00:00:00.000+01:00,Hidroeólica,
24,55716.046,0.7332837958747331,2019-01-01T00:00:00.000+01:00,Eólica,
25,48413.317,0.6739362576822044,2019-02-01T00:00:00.000+01:00,Eólica,
26,96842.352,0.7752060295731996,2019-03-01T00:00:00.000+01:00,Eólica,
27,67113.055,0.710741412728851,2019-04-01T00:00:00.000+02:00,Eólica,
28,95432.451,0.7445662919505284,2019-05-01T00:00:00.000+02:00,Eólica,
29,74330.709,0.7420726076927465,2019-06-01T00:00:00.000+02:00,Eólica,
30,158185.457,0.8206975936890252,2019-07-01T00:00:00.000+02:00,Eólica,
31,158502.759,0.8310444608859636,2019-08-01T00:00:00.000+02:00,Eólica,
32,100474.589,0.7915144342572787,2019-09-01T00:00:00.000+02:00,Eólica,
33,89263.401,0.7929399462905367,2019-10-01T00:00:00.000+02:00,Eólica,
34,125116.103,0.8528336355084091,2019-11-01T00:00:00.000+01:00,Eólica,
35,68726.336,0.777715146851266,2019-12-01T00:00:00.000+01:00,Eólica,
36,17899.612,0.23557837237848725,2019-01-01T00:00:00.000+01:00,Solar fotovoltaica,
37,21362.932,0.29738211172763496,2019-02-01T00:00:00.000+01:00,Solar fotovoltaica,
38,24927.767,0.19954239940595236,2019-03-01T00:00:00.000+01:00,Solar fotovoltaica,
39,24572.315,0.2602260003976624,2019-04-01T00:00:00.000+02:00,Solar fotovoltaica,
40,29457.906,0.22983129542640818,2019-05-01T00:00:00.000+02:00,Solar fotovoltaica,
41,23363.525,0.23324722923932661,2019-06-01T00:00:00.000+02:00,Solar fotovoltaica,
42,29616.449,0.15365602432032507,2019-07-01T00:00:00.000+02:00,Solar fotovoltaica,
43,27737.331,0.1454293630769577,2019-08-01T00:00:00.000+02:00,Solar fotovoltaica,
44,23527.582,0.1853445825607879,2019-09-01T00:00:00.000+02:00,Solar fotovoltaica,
45,20851.228,0.1852245312769534,2019-10-01T00:00:00.000+02:00,Solar fotovoltaica,
46,18324.16,0.1249036664004614,2019-11-01T00:00:00.000+01:00,Solar fotovoltaica,
47,17279.291,0.19553445039687203,2019-12-01T00:00:00.000+01:00,Solar fotovoltaica,
48,963.329,0.012678457940037791,2019-01-01T00:00:00.000+01:00,Otras renovables,
49,822.798,0.011453737097757677,2019-02-01T00:00:00.000+01:00,Otras renovables,
50,901.071,0.007212915195136448,2019-03-01T00:00:00.000+01:00,Otras renovables,
51,896.333,0.00949235558857348,2019-04-01T00:00:00.000+02:00,Otras renovables,
52,944.555,0.007369440966085334,2019-05-01T00:00:00.000+02:00,Otras renovables,
53,823.3,0.008219326656946569,2019-06-01T00:00:00.000+02:00,Otras renovables,
54,917.458,0.004759954468575108,2019-07-01T00:00:00.000+02:00,Otras renovables,
55,712.672,0.0037366044715254547,2019-08-01T00:00:00.000+02:00,Otras renovables,
56,436.619,0.00343957854628277,2019-09-01T00:00:00.000+02:00,Otras renovables,
57,577.3,0.0051282409796768414,2019-10-01T00:00:00.000+02:00,Otras renovables,
58,873.034,0.005950894747276842,2019-11-01T00:00:00.000+01:00,Otras renovables,
59,905.106,0.010242283914363803,2019-12-01T00:00:00.000+01:00,Otras renovables,
60,75981.55900000001,1.0,2019-01-01T00:00:00.000+01:00,Generación renovable,
61,71836.64099999999,1.0,2019-02-01T00:00:00.000+01:00,Generación renovable,
62,124924.663,1.0,2019-03-01T00:00:00.000+01:00,Generación renovable,
63,94426.825,1.0,2019-04-01T00:00:00.000+02:00,Generación renovable,
64,128171.866,1.0,2019-05-01T00:00:00.000+02:00,Generación renovable,
65,100166.35600000001,1.0,2019-06-01T00:00:00.000+02:00,Generación renovable,
66,192745.121,1.0,2019-07-01T00:00:00.000+02:00,Generación renovable,
67,190727.171,1.0,2019-08-01T00:00:00.000+02:00,Generación renovable,
68,126939.68000000001,1.0,2019-09-01T00:00:00.000+02:00,Generación renovable,
69,112572.713,1.0,2019-10-01T00:00:00.000+02:00,Generación renovable,
70,146706.342,1.0,2019-11-01T00:00:00.000+01:00,Generación renovable,
71,88369.548,1.0,2019-12-01T00:00:00.000+01:00,Generación renovable,
