,value,percentage,datetime,type,magnitude
0,254632.493,0.33825781076438327,2019-01-01T00:00:00.000+01:00,Hidráulica,
1,280915.127,0.516400448674331,2019-02-01T00:00:00.000+01:00,Hidráulica,
2,264679.209,0.45428542744478745,2019-03-01T00:00:00.000+01:00,Hidráulica,
3,270286.976,0.44355879207121246,2019-04-01T00:00:00.000+02:00,Hidráulica,
4,438949.715,0.5547087229270825,2019-05-01T00:00:00.000+02:00,Hidráulica,
5,392444.259,0.548484695224018,2019-06-01T00:00:00.000+02:00,Hidráulica,
6,276233.133,0.5127857613036476,2019-07-01T00:00:00.000+02:00,Hidráulica,
7,240480.068,0.5214718567618871,2019-08-01T00:00:00.000+02:00,Hidráulica,
8,205774.283,0.5045932651705295,2019-09-01T00:00:00.000+02:00,Hidráulica,
9,213406.628,0.46251492104762776,2019-10-01T00:00:00.000+02:00,Hidráulica,
10,225881.229,0.3520949458916032,2019-11-01T00:00:00.000+01:00,Hidráulica,
11,412861.014,0.5467158882346685,2019-12-01T00:00:00.000+01:00,Hidráulica,
12,445534.857,0.5918555152662414,2019-01-01T00:00:00.000+01:00,Eólica,
13,207713.901,0.38183615392237524,2019-02-01T00:00:00.000+01:00,Eólica,
14,250175.771,0.42939227260976237,2019-03-01T00:00:00.000+01:00,Eólica,
15,279090.639,0.45800618492702666,2019-04-01T00:00:00.000+02:00,Eólica,
16,279622.0,0.3533633972682193,2019-05-01T00:00:00.000+02:00,Eólica,
17,247086.79,0.3453313931827219,2019-06-01T00:00:00.000+02:00,Eólica,
18,187509.829,0.3480841323103763,2019-07-01T00:00:00.000+02:00,Eólica,
19,149956.649,0.3251752747667245,2019-08-01T00:00:00.000+02:00,Eólica,
20,138090.687,0.338621666551848,2019-09-01T00:00:00.000+02:00,Eólica,
21,195757.836,0.4242647986640531,2019-10-01T00:00:00.000+02:00,Eólica,
22,369782.23,0.576402274947452,2019-11-01T00:00:00.000+01:00,Eólica,
23,302556.81,0.4006496363461381,2019-12-01T00:00:00.000+01:00,Eólica,
24,21726.082,0.02886126922461335,2019-01-01T00:00:00.000+01:00,Solar fotovoltaica,
25,31230.84,0.05741100509861915,2019-02-01T00:00:00.000+01:00,Solar fotovoltaica,
26,40875.503,0.070157174122338,2019-03-01T00:00:00.000+01:00,Solar fotovoltaica,
27,35191.025,0.05775079795464447,2019-04-01T00:00:00.000+02:00,Solar fotovoltaica,
28,45676.235,0.05772188731223417,2019-05-01T00:00:00.000+02:00,Solar fotovoltaica,
29,46375.775,0.06481532659305034,2019-06-01T00:00:00.000+02:00,Solar fotovoltaica,
30,45638.895,0.0847218263191919,2019-07-01T00:00:00.000+02:00,Solar fotovoltaica,
31,43242.737,0.09377022612475291,2019-08-01T00:00:00.000+02:00,Solar fotovoltaica,
32,36455.069,0.08939398077614467,2019-09-01T00:00:00.000+02:00,Solar fotovoltaica,
33,28034.752,0.06075955198481382,2019-10-01T00:00:00.000+02:00,Solar fotovoltaica,
34,21830.874,0.03402912421641024,2019-11-01T00:00:00.000+01:00,Solar fotovoltaica,
35,14581.572,0.019309106012702307,2019-12-01T00:00:00.000+01:00,Solar fotovoltaica,
36,5874.725,0.00780407713850876,2019-01-01T00:00:00.000+01:00,Solar térmica,
37,1035.487,0.0019035142646356567,2019-02-01T00:00:00.000+01:00,Solar térmica,
38,1918.208,0.003292339978271625,2019-03-01T00:00:00.000+01:00,Solar térmica,
39,1477.3,0.0024243469412555123,2019-04-01T00:00:00.000+02:00,Solar térmica,
40,843.782,0.001066302630242873,2019-05-01T00:00:00.000+02:00,Solar térmica,
41,4624.362,0.0064630625216396155,2019-06-01T00:00:00.000+02:00,Solar térmica,
42,5060.603,0.009394257429685393,2019-07-01T00:00:00.000+02:00,Solar térmica,
43,4279.313,0.009279527049099477,2019-08-01T00:00:00.000+02:00,Solar térmica,
44,3149.447,0.007722975495492451,2019-09-01T00:00:00.000+02:00,Solar térmica,
45,355.775,0.0007710690505625709,2019-10-01T00:00:00.000+02:00,Solar térmica,
46,190.153,0.0002964031608227438,2019-11-01T00:00:00.000+01:00,Solar térmica,
47,47.08,6.234394419737629e-05,2019-12-01T00:00:00.000+01:00,Solar térmica,
48,13917.103,0.01848769863382059,2019-01-01T00:00:00.000+01:00,Otras renovables,
49,12452.348,0.02289089292884149,2019-02-01T00:00:00.000+01:00,Otras renovables,
50,13688.895,0.023495103902633374,2019-03-01T00:00:00.000+01:00,Otras renovables,
51,12866.424,0.021114652182560426,2019-04-01T00:00:00.000+02:00,Otras renovables,
52,13862.238,0.017517961796355817,2019-05-01T00:00:00.000+02:00,Otras renovables,
