,value,percentage,datetime,type,magnitude
0,174997.102,0.5386224002909324,2019-01-01T00:00:00.000+01:00,Hidráulica,
1,36585.947,0.16090505012925682,2019-02-01T00:00:00.000+01:00,Hidráulica,
2,25196.269,0.07100328472353333,2019-03-01T00:00:00.000+01:00,Hidráulica,
3,49937.19,0.1592023070547637,2019-04-01T00:00:00.000+02:00,Hidráulica,
4,53161.452,0.1047224684246004,2019-05-01T00:00:00.000+02:00,Hidráulica,
5,203767.828,0.31193537203343363,2019-06-01T00:00:00.000+02:00,Hidráulica,
6,175945.018,0.27744199950193377,2019-07-01T00:00:00.000+02:00,Hidráulica,
7,84395.919,0.15446398630981717,2019-08-01T00:00:00.000+02:00,Hidráulica,
8,96129.746,0.22346640624450986,2019-09-01T00:00:00.000+02:00,Hidráulica,
9,7416.62,0.029279110343173334,2019-10-01T00:00:00.000+02:00,Hidráulica,
10,92410.186,0.4379087055776904,2019-11-01T00:00:00.000+01:00,Hidráulica,
11,95889.692,0.47581191753945073,2019-12-01T00:00:00.000+01:00,Hidráulica,
12,5127.092,0.01444818568494208,2019-03-01T00:00:00.000+01:00,Eólica,
13,9727.366,0.031011338618894428,2019-04-01T00:00:00.000+02:00,Eólica,
14,10264.392,0.020219772535891627,2019-05-01T00:00:00.000+02:00,Eólica,
15,6261.247,0.00958494984958185,2019-06-01T00:00:00.000+02:00,Eólica,
16,8005.463,0.012623555283950974,2019-07-01T00:00:00.000+02:00,Eólica,
17,7629.839,0.013964364163652382,2019-08-01T00:00:00.000+02:00,Eólica,
18,9416.964,0.021890987861488,2019-09-01T00:00:00.000+02:00,Eólica,
19,8888.306,0.035088988263911276,2019-10-01T00:00:00.000+02:00,Eólica,
20,14256.5,0.06755797960484944,2019-11-01T00:00:00.000+01:00,Eólica,
21,11793.535,0.0585204142997834,2019-12-01T00:00:00.000+01:00,Eólica,
22,68011.337,0.2093316355715165,2019-01-01T00:00:00.000+01:00,Solar fotovoltaica,
23,80486.313,0.3539789260609833,2019-02-01T00:00:00.000+01:00,Solar fotovoltaica,
24,109254.069,0.30787882794915217,2019-03-01T00:00:00.000+01:00,Solar fotovoltaica,
25,92800.505,0.29585274004899226,2019-04-01T00:00:00.000+02:00,Solar fotovoltaica,
26,126386.095,0.24896731268638123,2019-05-01T00:00:00.000+02:00,Solar fotovoltaica,
27,128443.345,0.19662585110243047,2019-06-01T00:00:00.000+02:00,Solar fotovoltaica,
28,127788.291,0.20150521663520457,2019-07-01T00:00:00.000+02:00,Solar fotovoltaica,
29,125152.418,0.22905777447121012,2019-08-01T00:00:00.000+02:00,Solar fotovoltaica,
30,106563.576,0.24772123464555604,2019-09-01T00:00:00.000+02:00,Solar fotovoltaica,
31,97134.967,0.38346651398797577,2019-10-01T00:00:00.000+02:00,Solar fotovoltaica,
32,63349.505,0.3001974234045739,2019-11-01T00:00:00.000+01:00,Solar fotovoltaica,
33,68871.596,0.34174607794925826,2019-12-01T00:00:00.000+01:00,Solar fotovoltaica,
