,value,percentage,datetime,type,magnitude
0,682471.103,0.4353367275235484,2019-01-01T00:00:00.000+01:00,Hidráulica,
1,831425.924,0.5713145557240196,2019-02-01T00:00:00.000+01:00,Hidráulica,
2,720905.331,0.45628195179310493,2019-03-01T00:00:00.000+01:00,Hidráulica,
3,649832.949,0.4664694332001207,2019-04-01T00:00:00.000+02:00,Hidráulica,
4,411861.408,0.37192547513999935,2019-05-01T00:00:00.000+02:00,Hidráulica,
5,196211.605,0.34971081205642235,2019-06-01T00:00:00.000+02:00,Hidráulica,
6,223655.948,0.2971521658599889,2019-07-01T00:00:00.000+02:00,Hidráulica,
7,100744.514,0.17290114246467692,2019-08-01T00:00:00.000+02:00,Hidráulica,
8,182363.938,0.1661549664021886,2019-09-01T00:00:00.000+02:00,Hidráulica,
9,336069.117,0.29724918033646,2019-10-01T00:00:00.000+02:00,Hidráulica,
10,1091922.758,0.4708742599958954,2019-11-01T00:00:00.000+01:00,Hidráulica,
11,1627770.822,0.612119998044475,2019-12-01T00:00:00.000+01:00,Hidráulica,
12,849921.958,0.5421507844356697,2019-01-01T00:00:00.000+01:00,Eólica,
13,587518.76,0.40371367990797324,2019-02-01T00:00:00.000+01:00,Eólica,
14,822102.355,0.5203324916362813,2019-03-01T00:00:00.000+01:00,Eólica,
15,708751.959,0.5087632523142578,2019-04-01T00:00:00.000+02:00,Eólica,
16,656796.125,0.5931102213410959,2019-05-01T00:00:00.000+02:00,Eólica,
17,326500.612,0.5819268139590361,2019-06-01T00:00:00.000+02:00,Eólica,
18,489352.054,0.6501594257360606,2019-07-01T00:00:00.000+02:00,Eólica,
19,442170.629,0.7588681892735599,2019-08-01T00:00:00.000+02:00,Eólica,
20,878082.577,0.8000363595996824,2019-09-01T00:00:00.000+02:00,Eólica,
21,761881.368,0.6738751069221895,2019-10-01T00:00:00.000+02:00,Eólica,
22,1190186.448,0.513248907812528,2019-11-01T00:00:00.000+01:00,Eólica,
23,993504.519,0.3736054093169248,2019-12-01T00:00:00.000+01:00,Eólica,
24,1002.144,0.0006392506401364204,2019-01-01T00:00:00.000+01:00,Solar fotovoltaica,
25,1406.551,0.0009665119122123686,2019-02-01T00:00:00.000+01:00,Solar fotovoltaica,
26,2013.269,0.0012742565067875085,2019-03-01T00:00:00.000+01:00,Solar fotovoltaica,
27,1792.607,0.0012867866619065027,2019-04-01T00:00:00.000+02:00,Solar fotovoltaica,
28,2603.223,0.002350802800077774,2019-05-01T00:00:00.000+02:00,Solar fotovoltaica,
29,2039.299,0.003634672420705442,2019-06-01T00:00:00.000+02:00,Solar fotovoltaica,
30,2419.486,0.0032145601831609725,2019-07-01T00:00:00.000+02:00,Solar fotovoltaica,
31,2258.65,0.00387637152557848,2019-08-01T00:00:00.000+02:00,Solar fotovoltaica,
32,2138.623,0.0019485367370820203,2019-09-01T00:00:00.000+02:00,Solar fotovoltaica,
33,1286.176,0.0011376075409167297,2019-10-01T00:00:00.000+02:00,Solar fotovoltaica,
34,588.352,0.00025371740866042563,2019-11-01T00:00:00.000+01:00,Solar fotovoltaica,
